{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 66750.4915964659, 'tax': '4325.05'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [12, 18, 18, 14, 14, 15], 'money': 87618.35864741639, 'tax': '13123.67'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 22, 13], 'money': 25067.22971825098, 'tax': '1613.45'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 18, 23, 12, 20, 23, 20], 'money': 34241.67964116435, 'tax': '2198.34'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [24, 22, 12, 22, 16, 23], 'money': 17004.94254751537, 'tax': '0.00'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [19, 19, 23], 'money': 92401.54943613701, 'tax': '15530.31'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 18, 23, 14, 14, 25], 'money': 23842.340932166895, 'tax': '18.47'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [20], 'money': 46282.232086979835, 'tax': '7356.45'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 23, 19, 15], 'money': 78103.5545213907, 'tax': '12120.71'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [25, 15, 15, 25, 23, 16], 'money': 53095.30075737718, 'tax': '6919.06'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [24, 21, 20, 23, 25, 15, 21], 'money': 97594.86504808455, 'tax': '15618.97'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 16, 22, 20, 21, 21, 12], 'money': 97130.80923226573, 'tax': '13876.16'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 98947.90057153204, 'tax': '16439.58'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [20, 23], 'money': 71340.82432948131, 'tax': '10918.16'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 16, 21, 14, 18], 'money': 16337.44220787799, 'tax': '0.00'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [14, 16, 18, 18, 17], 'money': 92717.5401917981, 'tax': '14143.51'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 47624.19118457291, 'tax': '6924.84'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 12, 19, 21, 18], 'money': 18639.868599441234, 'tax': '0.00'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [15, 18, 19], 'money': 94632.92781992423, 'tax': '15526.59'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 84968.49277916142, 'tax': '14443.70'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 25, 14, 25, 12, 15], 'money': 94640.63147028022, 'tax': '13478.13'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 17, 19, 25, 12], 'money': 49639.10440878183, 'tax': '5777.82'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 14, 21], 'money': 81804.0379603722, 'tax': '12510.81'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [20, 14], 'money': 95728.86194802409, 'tax': '16545.77'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [18, 19, 24, 12, 13], 'money': 55709.239794070985, 'tax': '7141.85'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [13, 18, 19, 17, 19, 12], 'money': 46134.880585663894, 'tax': '5326.98'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [19, 18, 12, 21, 25], 'money': 15834.68921400461, 'tax': '0.00'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [13, 15, 20], 'money': 16401.187177637443, 'tax': '0.00'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [15], 'money': 36088.07255795396, 'tax': '3167.61'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 14], 'money': 24833.66379933965, 'tax': '1016.73'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [13, 20, 23], 'money': 43192.06009142571, 'tax': '4288.41'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [14, 18, 25, 13, 14], 'money': 47111.462865051624, 'tax': '4822.29'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 23, 12, 13, 18, 17], 'money': 65239.968173925095, 'tax': '7647.99'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 12, 15, 13, 25, 17, 24], 'money': 97523.6205935348, 'tax': '14404.72'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [23, 25], 'money': 24656.699158994037, 'tax': '1831.34'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [20, 21, 25], 'money': 57107.06121053562, 'tax': '7771.41'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [20, 16], 'money': 97230.21253760137, 'tax': '15596.04'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 18, 19, 21, 20, 15], 'money': 51971.834031976985, 'tax': '5744.37'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [21, 17, 24, 17], 'money': 63981.823510164664, 'tax': '8446.36'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [17, 23], 'money': 41353.21188401552, 'tax': '5470.64'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [15, 15, 18, 15, 16], 'money': 85629.56757661153, 'tax': '12525.91'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [25, 24, 18, 25], 'money': 70336.8458818997, 'tax': '11167.37'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 23, 15, 17, 23, 23], 'money': 85261.24581534346, 'tax': '12652.25'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [12, 15, 24, 15, 24, 22], 'money': 28951.659300737825, 'tax': '513.32'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [19, 24, 13, 21, 14], 'money': 79134.85541743823, 'tax': '10238.12'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [13, 15], 'money': 38925.827992223916, 'tax': '4023.41'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [13, 19, 12, 13, 23, 25], 'money': 57247.30364331722, 'tax': '5889.49'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [20, 15, 15], 'money': 95254.70610916794, 'tax': '14868.39'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [24], 'money': 62169.74307750578, 'tax': '9247.25'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [17, 20, 22], 'money': 99290.73136388861, 'tax': '16110.24'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [13], 'money': 78187.16561608925, 'tax': '12385.56'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [15, 13, 14, 14, 16], 'money': 64961.282837145896, 'tax': '7735.14'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 27709.568131576198, 'tax': '2747.32'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 54772.006532430234, 'tax': '8459.18'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [24, 12, 23, 17, 19, 18, 17], 'money': 52754.31677136673, 'tax': '5225.82'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [18, 22, 15, 24, 18, 18, 22], 'money': 78653.00731580312, 'tax': '11239.07'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [12, 16, 12, 19], 'money': 96615.4321476086, 'tax': '14841.93'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 14, 21], 'money': 22044.600338500248, 'tax': '1908.47'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [17], 'money': 46370.96916661938, 'tax': '6815.48'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [20], 'money': 34181.32883678777, 'tax': '3311.95'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [16], 'money': 84675.28123150591, 'tax': '12430.80'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [17, 14, 19, 21, 15, 20, 14], 'money': 15397.44742122621, 'tax': '0.00'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [19, 20, 22], 'money': 78197.52780571705, 'tax': '11105.03'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [24, 19, 21, 15], 'money': 63367.03470311374, 'tax': '8524.74'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [12, 19, 18, 17, 22], 'money': 60605.55500197865, 'tax': '7240.06'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 25, 16], 'money': 98057.72829918518, 'tax': '15685.97'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [12], 'money': 92693.31959879363, 'tax': '14951.73'}
{'INCOME': 'middle', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [19, 20, 16, 23, 15, 13, 22], 'money': 39470.6405312229, 'tax': '2511.92'}
